"","AIT_USBKB","AIT_BUSCD","AIT_AITCD","AIT_GRPNO","AIT_MEISJ","AIT_SEISJ","AIT_MEISK","AIT_SEISK","AIT_ADRS1","AIT_ADRS2","AIT_ADRS3","AIT_ADRS4","AIT_ADRS5","AIT_YUBIN","AIT_TELNO","AIT_KENCD","AIT_YOSIN","AIT_GYSCD","AIT_TANCD","AIT_TANCH","AIT_SIMKB","AIT_KSBKB","AIT_KSHKB","AIT_SEQKB","AIT_BOBKB","AIT_TORKB","AIT_SQHKB","AIT_ZHSKB","AIT_SEIBO","AIT_INDXJ","AIT_INDXK","AIT_TSYMD","AIT_TEYMD","AIT_TOROK","AIT_MENTE","AIT_SHACD","AIT_BUMON","AIT_TANHO","AIT_SAGRP","AIT_GYSC1","AIT_TESSY","AIT_TESUM","AIT_TESKB","AIT_TESKS","AIT_TESKH","AIT_TESSR","AIT_TESKJ","AIT_CHUKB","AIT_TNLNK","AIT_TNYMD","AIT_TNMNT","AIT_JJOKY","AIT_HJOKY","AIT_GKIBO","AIT_GSTDY","AIT_GONER","AIT_GFUHY","AIT_GSRAI","AIT_GCMNT","AIT_BIKOU","AIT_GMEIS","AIT_GSEIS","AIT_GMEIF","AIT_GSEIF","AIT_ADRG1","AIT_ADRG2","AIT_ADRG3","AIT_ADRG4","AIT_ADRG5","AIT_YUBNG","AIT_TELNG","AIT_FAXNO","AIT_KENCG","AIT_GYOSN","AIT_GYGCD","AIT_GYSMA","AIT_GYSUB","AIT_HINM1","AIT_HINM2","AIT_HINM3","AIT_HINM4","AIT_HINM5","AIT_SGYMD","AIT_SEYMD","AIT_SIHON","AIT_NINZU","AIT_JOUJO","AIT_KEIFG","AIT_KYKKB","AIT_HOSFG","AIT_HOSNM","AIT_TNPKB","AIT_TORKG","AIT_KEIRE","AIT_BIKOG","AIT_JIGSU","AIT_JIGNM","AIT_INDXG","AIT_INDFG","AIT_NAMED","AIT_YOMID","AIT_YAKUD","AIT_ADRD1","AIT_ADRD2","AIT_ADRD3","AIT_ADRD4","AIT_ADRD5","AIT_YUBND","AIT_TELND","AIT_KENC2","AIT_SENEN","AIT_GAKOD","AIT_SOTSU","AIT_DNYMD","AIT_BIKOD","AIT_GTORO","AIT_GMENT","AIT_GSHAC","AIT_DKENC","AIT_KGYCD","AIT_KEIYM","AIT_KEIBK","AIT_HOSYM","AIT_HOSNA","AIT_HOSBK","AIT_TNPSY","AIT_TNPYM","AIT_TNPBK","AIT_OBEUM","AIT_OBEYM","AIT_KESAN","AIT_TOKUM","AIT_TOKYM","AIT_TOKBK","AIT_YOSBK","AIT_GYGC1","AIT_GYGS1","AIT_GYGS2","AIT_URLAD","AIT_SINYO","AIT_COMNT","AIT_KBNK1","AIT_KBNK2","AIT_KBNK3","AIT_KBNK4","AIT_KBNK5","AIT_KYAK1","AIT_KYAK2","AIT_KYAK3","AIT_KYAK4","AIT_KYAK5","AIT_KIRE1","AIT_KIRE2","AIT_KIRE3","AIT_KIRE4","AIT_KIRE5","AIT_KURI1","AIT_KURI2","AIT_KURI3","AIT_KURI4","AIT_KURI5","AIT_KKAB1","AIT_KKAB2","AIT_KKAB3","AIT_KKAB4","AIT_KKAB5","AIT_NBUSCD","AIT_KAMEINO","AIT_TORKEINO","AIT_KEINO","AIT_SYOCD"
"619","U","0281","4971","990507","＊＊＊㈱さんれいフ－ズ＊＊＊","＊＊＊株式会社さんれいフ－ズ＊＊＊","***ｻﾝﾚｲ ﾌ-ｽﾞ***","***KK ｻﾝﾚｲﾌ-ｽﾞ***","東京都","港区","","西新橋２－１４－４ニュ－ウエストビル２Ｆ","","1050003","035819446","13","0","00","05","00","99","10199","2000","5","0","01","4","3","1","＊＊＊さんれいフ－ズ＊＊＊","***ｻﾝﾚｲﾌｽﾞ***","1997-11-21 00:00:00","1998-10-20 00:00:00","1997-12-01 00:00:00","2017-11-01 13:43:39","21339","020950","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱さんれいフーズ","株式会社さんれいフーズ","ｶ)ｻﾝﾚｲﾌｰｽﾞ","ｶ)ｻﾝﾚｲﾌｰｽﾞ","鳥取県","米子市","","旗ケ崎2147","","6830845","085-933-6160","085-934-9051","31","2450","89","その他の食料飲料卸","缶詰・瓶詰卸","","","","","","1972-04-01 00:00:00","1972-04-01 00:00:00","106","152","","1","0","0","","0","00","000000","株式会社  さんれいフーズ","9","","さんれいフーズ","ｻﾝﾚｲﾌｰｽﾞ","並河　勉","ﾅﾋﾞｶ ﾂﾄﾑ","代表取締役社長","","","","","","       ","","  ","","","","","","2000-05-10 00:00:00","2018-03-20 16:44:26","11368","  ","000000","2015-12-18 00:00:00","","","","","","","","0","","3","0","","","","18","18","93",""," ","平成７年４月㈱山陰冷食と㈱クメザワ合併し㈱さんれいフーズとなる。","山陰合同（米子）","島根（米子駅前）","鳥取（旗ケ崎）","商工中金（米子）","米子信金（西）","（社長）　並河　勉","（専務）　松本　哲哉","（専務）　森永　修二","（常務）　田村　勝","（常務）　大谷　和雄","さんれい製造","ノースイ","日本水産","伊藤ハム","味の素","味の素冷凍食品","加藤産業","コメツク","マルテ","極洋","山陰酸素工業　　65,940株","並河　勉　　 　　　34,800株","社員持株会 　　　34,005株","さんそ  　　　　　　　7,704株","安達　彦栄　　　　　7,080株","","","","",""
"620","U","0281","4972","      ","＊＊＊浅田水産＊＊＊","＊＊＊株式会社  浅田水産＊＊＊","***ｱｻﾀﾞ ｽｲｻﾝ***","***KK ｱｻﾀﾞ ｽｲｻﾝ***","東京都","中央区","","築地５－２－１築地市場内","","1040045","035348490","13","0","00","05","00","99","10199","1000","5","0","01","4","3","1","＊＊＊浅田水産＊＊＊","***ｱｻﾀﾞｽｲｻﾝ***","1997-11-21 00:00:00","2006-05-13 00:00:00","1997-12-01 00:00:00","2017-11-01 11:38:55","21339","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","株式会社  浅田水産","株式会社  浅田水産","KK ｱｻﾀﾞ ｽｲｻﾝ","KK ｱｻﾀﾞ ｽｲｻﾝ","東京都","中央区","","築地５－２－１築地市場内","","1040000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","株式会社  浅田水産","ｱｻﾀﾞｽｲｻﾝ","","","","","","","","","0000000","","00","","","","","","1997-12-01 00:00:00","1998-02-18 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"621","U","0281","4973","990260","＊＊＊㈱丸八  東京＊＊＊","＊＊＊株式会社  丸八＊＊＊","***ﾏﾙﾊﾁ ﾄｳｷﾖｳ***","***KK ﾏﾙﾊﾁ***","東京都","中央区","","築地５－２－１築地市場内","","1040045","035660870","13","0","00","05","00","99","10199","1000","5","0","99","4","3","1","＊＊＊㈱丸八  東京＊＊＊","***ﾏﾙﾊﾁﾄｳｷﾖｳ***","1997-11-21 00:00:00","2006-04-22 00:00:00","1997-12-01 00:00:00","2017-11-01 00:00:00","21339","021932","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","**株式会社  丸八**","**株式会社  丸八**","**KK ﾏﾙﾊﾁ****","**ﾏﾙﾊﾁ****","大阪府","福島区","","玉川1－2－3","","553    ","064660808","","27","1","00","","","","","","","","","","0","0","","0","0","0","","0","99","000000","","0","","＊＊＊㈱丸八  東京＊＊＊","***ﾏﾙﾊﾁﾄｳｷﾖｳ***","斉藤　賢一","ｻｲﾄｳ ｹﾝｲﾁ","","大阪府","","","","","0000000","","00","","","","","","1997-12-01 00:00:00","2019-05-18 16:43:28","30381","27","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","    ","        ","   ","                ","       "
"622","U","0281","4974","      ","＊＊＊天ぷら  つじ村＊＊＊","＊＊＊天ぷら  つじ村＊＊＊","***ﾃﾝﾌﾟﾗ ﾂｼﾞﾑﾗ***","***ﾃﾝﾌﾟﾗ ﾂｼﾞﾑﾗ***","東京都","中央区","","日本橋箱崎町２７－５ニュ－シティハイツ日","","1030015","036663419","13","0","00","05","00","99","10199","1000","0","0","01","4","3","1","＊＊＊天ぷら  つじ村＊＊＊","***ﾃﾝﾌﾟﾗﾂｼﾞﾑﾗ***","1997-11-21 00:00:00","2003-05-31 00:00:00","1997-12-01 00:00:00","2017-11-01 13:14:20","21339","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","天ぷら  つじ村","天ぷら  つじ村","ﾃﾝﾌﾟﾗ ﾂｼﾞﾑﾗ","ﾃﾝﾌﾟﾗ ﾂｼﾞﾑﾗ","東京都","中央区","","日本橋箱崎町２７－５ニュ－シティハイツ日","","1030000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","天ぷら  つじ村","ﾃﾝﾌﾟﾗﾂｼﾞﾑﾗ","","","","","","","","","0000000","","00","","","","","","1997-12-01 00:00:00","1999-12-15 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"623","U","0281","4975","      ","＊＊＊ふくるる＊＊＊","＊＊ふくるる＊＊＊","***ﾌｸﾙﾙ***","***ﾌｸﾙﾙ**","東京都","中央区","","築地５－２－１中央卸売市場内茶屋共利社","","1040045","032956118","13","0","00","05","00","99","10199","1000","0","0","01","4","3","1","＊＊＊ふくるる＊＊＊","***ﾌｸﾙﾙ***","1997-11-21 00:00:00","2002-03-26 00:00:00","1997-12-01 00:00:00","2017-11-01 13:27:29","21339","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","ふくるる","ふくるる","ﾌｸﾙﾙ","ﾌｸﾙﾙ","東京都","中央区","","神田錦町２－４－６ワダビル","","1010000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","ふくるる","ﾌｸﾙﾙ","","","","","","","","","0000000","","00","","","","","","1997-12-01 00:00:00","1998-02-18 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"624","U","0281","4976","      ","＊＊＊四谷  マルジュウ＊＊＊","＊＊＊四谷  マルジュウ＊＊＊","***ﾖﾂﾔ ﾏﾙｼﾞﾕｳ***","***ﾖﾂﾔ ﾏﾙｼﾞﾕｳ***","東京都","中央区","","築地５－２－１築地市場内茶屋１０７","","1040045","033410433","13","0","00","05","00","99","10199","1000","0","0","01","4","3","1","＊＊＊四谷  マルジュウ＊＊＊","***ﾖﾂﾔﾏﾙｼﾞﾕｳ***","1997-11-21 00:00:00","2005-03-30 00:00:00","1997-12-01 00:00:00","2017-11-01 11:47:44","21339","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","四谷  マルジュウ","四谷  マルジュウ","ﾖﾂﾔ ﾏﾙｼﾞﾕｳ","ﾖﾂﾔ ﾏﾙｼﾞﾕｳ","東京都","中央区","","築地５－２－１築地市場内茶屋１０７","","1040000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","四谷  マルジュウ","ﾖﾂﾔﾏﾙｼﾞﾕｳ","","","","","","","","","0000000","","00","","","","","","1997-12-01 00:00:00","1998-02-18 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"625","U","0281","4977","      ","＊＊＊旭寿司＊＊＊","＊＊＊旭寿司＊＊＊","***ｱｻﾋｽﾞｼ***","***ｱｻﾋｽﾞｼ***","東京都","中央区","","築地５－２－１築地市場内","","1040045","049331851","13","0","00","05","00","99","10199","1000","0","0","01","4","3","1","＊＊＊旭寿司＊＊＊","***ｱｻﾋｽﾞｼ***","1997-11-21 00:00:00","2005-04-30 00:00:00","1997-12-01 00:00:00","2017-11-01 11:46:55","21339","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","旭寿司","旭寿司","ｱｻﾋｽﾞｼ","ｱｻﾋｽﾞｼ","東京都","中央区","","登戸２０７９－４","","2140000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","旭寿司","ｱｻﾋｽﾞｼ","","","","","","","","","0000000","","00","","","","","","1997-12-01 00:00:00","1998-02-18 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"626","U","0281","4978","021529","浜伸","株式会社  浜伸物産","ﾊﾏｼﾝ","KK ﾊﾏｼﾝ ﾌﾞﾂｻﾝ","東京都","中央区","","銀座５－１４－６","","1040061","035421373","13","0","00","02","00","99","10199","2000","5","0","99","4","3","1","浜伸","ﾊﾏｼﾝ","1997-11-21 00:00:00","1999-03-23 00:00:00","1997-12-01 00:00:00","1998-02-18 00:00:00","11659","021529","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","**株式会社  浜伸物産**","**株式会社  浜伸物産**","**KK ﾊﾏｼﾝﾌﾞﾂｻﾝ***","**ﾊﾏｼﾝﾌﾞﾂｻﾝ***","東京都","中央区","","銀座５－１４－６","","1040061","","","13","0","00","","","","","","","","","","30","0","","0","0","0","","0","99","000000","","0","","**株式会社  浜伸物産**","**ﾊﾏｼﾝﾌﾞﾂｻﾝ***","中村 寿久","ﾅｶﾑﾗ","","","","","","","0000000","","00","","","","","","1998-10-01 00:00:00","2017-08-08 16:50:39","30660","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","平成17年1/25に民事再生申請。","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"627","U","0281","4979","021529","浜伸  池袋店","株式会社  浜伸物産","ﾊﾏｼﾝ ｲｹﾌﾞｸﾛﾃﾝ","KK ﾊﾏｼﾝﾌﾞﾂｻﾝ","東京都","豊島区","","西池袋１－１０－１０東武スパイス２４Ｆ","","1710021","039805718","13","0","00","02","00","99","10199","2000","5","0","99","4","3","1","浜伸  池袋店","ﾊﾏｼﾝｲｹﾌﾞｸﾛﾃﾝ","1997-11-21 00:00:00","1999-03-31 00:00:00","1997-12-01 00:00:00","1998-02-18 00:00:00","11659","021529","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","**株式会社  浜伸物産**","**株式会社  浜伸物産**","**KK ﾊﾏｼﾝﾌﾞﾂｻﾝ***","**ﾊﾏｼﾝﾌﾞﾂｻﾝ***","東京都","中央区","","銀座５－１４－６","","1040061","","","13","0","00","","","","","","","","","","30","0","","0","0","0","","0","99","000000","","0","","**株式会社  浜伸物産**","**ﾊﾏｼﾝﾌﾞﾂｻﾝ***","中村 寿久","ﾅｶﾑﾗ","","","","","","","0000000","","00","","","","","","1998-10-01 00:00:00","2017-08-08 16:50:39","30660","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","平成17年1/25に民事再生申請。","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"628","U","0281","4980","021529","浜伸  石和店","株式会社  浜伸物産","ﾊﾏｼﾝ ｲｻﾜﾃﾝ","KK ﾊﾏｼﾝ ﾌﾞﾂｻﾝ","東京都","中央区","","築地５－２－１築地市場内","","1040045","0556201401","13","0","00","02","00","99","10199","2000","5","0","99","4","3","1","浜伸  石和店","ﾊﾏｼﾝｲｻﾜﾃﾝ","1997-11-21 00:00:00","1999-04-08 00:00:00","1997-12-01 00:00:00","1998-10-16 00:00:00","11659","021529","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","**株式会社  浜伸物産**","**株式会社  浜伸物産**","**KK ﾊﾏｼﾝﾌﾞﾂｻﾝ***","**ﾊﾏｼﾝﾌﾞﾂｻﾝ***","東京都","中央区","","銀座５－１４－６","","1040061","","","13","0","00","","","","","","","","","","30","0","","0","0","0","","0","99","000000","","0","","**株式会社  浜伸物産**","**ﾊﾏｼﾝﾌﾞﾂｻﾝ***","中村 寿久","ﾅｶﾑﾗ","","","","","","","0000000","","00","","","","","","1998-10-01 00:00:00","2017-08-08 16:50:39","30660","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","平成17年1/25に民事再生申請。","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"629","U","0281","4981","023615","がぶり甲府店","株式会社エムフーズプランニング","ｶﾞﾌﾞﾘ ｺｳﾌﾃﾝ","KK ｴﾑﾌ-ｽﾞﾌﾟﾗﾝﾆﾝｸﾞ","東京都","中央区","","築地５－２－１築地市場内","","1040045","033146060","13","0","00","02","00","99","10199","2000","5","0","00","4","3","1","がぶり甲府店","ｶﾞﾌﾞﾘｺｳﾌﾃﾝ","1997-11-21 00:00:00","1998-02-14 00:00:00","1997-12-01 00:00:00","2007-09-20 14:28:29","30089","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱エムフーズプランニング","株式会社エムフーズプランニング","ｶ)ｴﾑﾌｰｽﾞﾌﾟﾗﾝﾆﾝｸﾞ","ｶ)ｴﾑﾌｰｽﾞﾌﾟﾗﾝﾆﾝｸﾞ","東京都","武蔵野市","","吉祥寺北町1-5-10","","1800001","0422-20-3281","","13","100","00","","","","","","","","","","0","0","","0","0","0","","0","00","000000","","0","","エムフーズプランニング","ｴﾑﾌｰｽﾞﾌﾟﾗﾝﾆﾝｸﾞ","","","","","","","","","0000000","","00","","","","","","1995-11-02 00:00:00","2017-08-18 09:26:25","30660","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"630","U","0281","4982","      ","＊＊＊ダイマル鮮魚＊＊＊","＊＊＊ダイマル鮮魚＊＊＊","***ﾀﾞｲﾏﾙ ｾﾝｷﾞﾖ***","***ﾀﾞｲﾏﾙｾﾝｷﾞﾖ***","東京都","中央区","","築地５－２－１築地市場内茶屋西６","","1040045","034197800","13","0","00","05","00","99","10199","1000","5","0","01","4","3","1","＊＊＊ダイマル鮮魚＊＊＊","***ﾀﾞｲﾏﾙｾﾝｷﾞﾖ***","1997-11-28 00:00:00","1999-03-31 00:00:00","1997-11-29 00:00:00","2017-11-01 13:42:13","21339","      ","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","ダイマル鮮魚","ダイマル鮮魚","ﾀﾞｲﾏﾙｾﾝｷﾞﾖ","ﾀﾞｲﾏﾙｾﾝｷﾞﾖ","東京都","中央区","","築地５－２－１築地市場内茶屋西６","","1040000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","ダイマル鮮魚","ﾀﾞｲﾏﾙｾﾝｷﾞﾖ","","","","","","","","","0000000","","00","","","","","","1997-11-29 00:00:00","1998-02-18 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"631","U","0281","4983","      ","魚河岸寿司  池袋店","大登工業株式会社","ｳｵｶﾞｼｽﾞｼ ｲｹﾌﾞｸﾛﾃﾝ","ﾀﾞｲﾄｺｳｷﾞﾖｳ KK","東京都","豊島区","","東池袋１－２－５","","1700013","039817001","13","0","00","02","00","92","20015","2000","0","0","00","4","3","1","魚河岸寿司  池袋店","ｳｵｶﾞｼｽﾞｼｲｹﾌﾞｸﾛﾃ","2005-10-08 00:00:00","2009-10-31 00:00:00","1998-02-18 00:00:00","2004-02-20 09:55:55","20736","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","大登工業株式会社","大登工業株式会社","ﾀﾞｲﾄｺｳｷﾞﾖｳ KK","ﾀﾞｲﾄｺｳｷﾞﾖｳ KK","東京都","豊島区","","太子堂５－１０－１","","1540000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","大登工業株式会社","ｳｵｶﾞｼｽﾞｼｲｹﾌﾞｸﾛﾃ","","","","","","","","","0000000","","00","","","","","","1998-02-18 00:00:00","1998-02-18 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"632","U","0281","4984","022240","＊＊＊タパスとタパス  銀座並木通店＊＊＊","＊＊＊㈱ジャパンフードシステムズ＊＊＊","***ﾀﾊﾟｽﾄﾀﾊﾟｽｷﾞﾝｻﾞﾅﾐｷﾄﾞｵ***","***KK ｼﾞﾔﾊﾟﾝﾌｰﾄﾞｼｽﾃﾑｽﾞ***","東京都","中央区","","銀座５－４－７銀座澤本ビルＢ２Ｆ","","1040061","035752505","13","0","00","05","00","99","10199","2000","5","0","01","4","3","1","＊＊＊タパスとタパス  銀座並木通店＊＊＊","***ﾀﾊﾟｽﾄﾀﾊﾟｽｷﾞﾝｻﾞﾅ**","1998-02-18 00:00:00","2002-08-08 00:00:00","1998-02-20 00:00:00","2017-11-01 13:15:49","21339","022240","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱ジャパンフードシステムズ","株式会社ジャパンフードシステムズ","ｶ)ｼﾞｬﾊﾟﾝﾌｰﾄﾞｼｽﾃﾑｽﾞ","ｶ)ｼﾞｬﾊﾟﾝﾌｰﾄﾞｼｽﾃﾑｽﾞ","東京都","新宿区","","四谷３－１１山一ビル３F","","1600004","0353685011","0353685012","13","300","00","イタリヤンレストラン","","","","","","","1987-05-01 00:00:00","1987-05-01 00:00:00","10","150","","0","0","0","","0","00","000000","","35","","ジャパンフードシステムズ","ｼﾞｬﾊﾟﾝﾌｰﾄﾞｼｽﾃﾑｽﾞ","井上　剛","ｲﾉｳｴ ﾂﾖｼ","社長","","","","","","       ","","00","","","","","","1998-10-01 00:00:00","2017-08-12 09:09:56","30660","  ","000000","","","","","","","","","0","","3","0","","","","00","00","00",""," ","","三菱東京ＵＦＪ(大森)","みずほ(大森)","三井住友(大森)","商工組合中央金庫(大森)","","代表取締役　　　井上　剛","取締役　　　　　　遠藤貞夫","取締役　　　　　　市倉信義","取締役　　　　　　井上惠次","取締役　　　　　　片岡幸信","久世","オオクラ","高梨販売","東京コカ・コーラボトリング","ユーシーシーフーヅ","一般顧客（１００％）","","","","","ユニサービス（２５％）","遠藤貞夫（２５％）","ＥＡＧ（１７．９％）","政岡大二郎","","","","","",""
"633","U","0281","4985","      ","豊ちゃん","豊ちゃん","ﾄﾖﾁﾔﾝ","ﾄﾖﾁﾔﾝ","東京都","中央区","","築地５－２－１東京都中央卸売市場内","","1040045","033341086","13","0","00","02","00","99","10105","2000","0","0","00","4","3","1","豊ちゃん","ﾄﾖﾁﾔﾝ","1998-03-13 00:00:00","2004-01-26 00:00:00","1998-03-16 00:00:00","1998-03-16 00:00:00","11659","      ","","","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","豊ちゃん","豊ちゃん","ﾄﾖﾁﾔﾝ","ﾄﾖﾁﾔﾝ","東京都","中央区","","築地５－２－１東京都中央卸売市場内","","1040000","","","13","0","00","","","","","","","","","","0","0","","0","0","0","","0","00","","","0","","豊ちゃん","ﾄﾖﾁﾔﾝ","","","","","","","","","0000000","","00","","","","","","1998-03-16 00:00:00","1998-03-16 00:00:00","11659","00","000000","","","","","","","","","0","","0","0","","","","00","00","00",""," ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"634","U","0281","4986","021353","つな八  港北店","株式会社  つな八","ﾂﾅﾊﾁ ｺｳﾎｸﾃﾝ","KK ﾂﾅﾊﾁ","神奈川県","横浜市都築区","","茅ヶ崎中央５番地港北東急百貨店内","","2240000","034562331","14","0","00","03","00","99","10210","2000","0","0","00","4","3","1","つな八  港北店","ﾂﾅﾊﾁｺｳﾎｸﾃﾝ","1998-04-20 00:00:00","2001-08-28 00:00:00","1998-04-21 00:00:00","2013-04-01 09:34:06","20116","021353","  ","      ","00","00","0","","","","","0","1","     ","","","00","00","     ","     ","     ","     ","     ","","","㈱つな八","株式会社つな八","ｶ)ﾂﾅﾊﾁ","ｶ)ﾂﾅﾊﾁ","東京都","杉並区荻窪","","４－２８－１２　ピースビル荻窪２Ｆ","","1670051","03-5347-2791","","13","300","00","","","","","","","","","1924-10-18 00:00:00","10","0","","0","0","0","","0","00","000000","","0","","つな八","ﾂﾅﾊﾁ","志村　崇","ｼﾑﾗ ﾀｶｼ","社長","東京都","中野区","","本町６－１６－１２","","1640012","","00","","","","","","2000-12-01 00:00:00","2017-08-08 09:58:46","30660","13","000000","","","","","","","","","0","","5","0","","","","00","00","00",""," ","","","","","","","前社長　志村　圭輔","","","","","","","","","","","","","","","","","","","","","","","",""
