"","GZA_HINCD","HIZ_HINNM","HIZ_SIZEN","HIZ_YORYO","HIZ_JURKB","HIZ_IRISU","GZA_HTANK","GZA_ZAIKB","GZA_ZSHNO","GZA_NYKNO","GZA_NSKKB","GZA_NKYMD","GZA_UPYMD","GZA_MOTOK","GZA_MKING","GZA_GENZA","GZA_JUCHU","KAD_COPRM","KAD_FCTRM","GZA_GENCD","GZA_KAKCD","GZA_IKUCD","GZA_TAICD","GZA_KURCD","TGEN_GENNM","TKAK_GENNM","TIKU_IKUNM","TTAI_TAINM"
"754","440110054","ﾎﾀﾃｶﾞｲﾊｼﾗ ﾎﾂｶｲﾄﾞｳ","L","1000","G","10","4177","0","0281012103579009","","00","2020-03-17","2020-04-24","36","149576","15","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"755","440110060","ﾎﾀﾃｶﾞｲﾊｼﾗ ﾎﾂｶｲﾄﾞｳ","S","1000","G","10","2925","0","0281012103531001","","00","2020-03-30","2020-05-01","17","50052","10","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"756","440110061","ﾎﾀﾃｶﾞｲﾊｼﾗ ﾎﾂｶｲﾄﾞｳ","SS","1000","G","10","2797","0","0281012104623001","","00","2020-04-02","2020-05-02","21","58789","9","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"757","440110062","ﾎﾀﾃｶﾞｲﾊｼﾗ ﾎﾂｶｲﾄﾞｳ","3S","1000","G","10","2640","0","0281012191176001","30026083-00","00","2020-02-01","2020-03-12","190","499700","0","0","五十嵐冷蔵（株）","大井物流センター","     ","     "," ","02","010235","","","","生鮮"
"758","440110062","ﾎﾀﾃｶﾞｲﾊｼﾗ ﾎﾂｶｲﾄﾞｳ","3S","1000","G","10","2640","0","0281012193700001","6350203","00","2020-04-02","2020-04-02","100","265000","100","0","横浜冷凍（株）","東京第二物流センター","     ","     "," ","02","010297","","","","生鮮"
"759","440110062","ﾎﾀﾃｶﾞｲﾊｼﾗ ﾎﾂｶｲﾄﾞｳ","3S","1000","G","10","2640","0","0281042005871001","","00","2020-03-28","2020-04-14","29","76381","7","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"760","440110091","ﾎﾀﾃｶﾞｲﾊｼﾗ","ﾌﾚ-ｸ A","1000","G","10","2068","0","0281012117755001","","00","2020-02-27","2020-04-06","20","41890","18","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"761","440210057","ﾎﾀﾃｶﾞｲﾊｼﾗ1 ﾎﾂｶｲﾄﾞｳ","M","1000","G","10","3558","0","0217212304910001","","00","2020-04-27","2020-05-02","14","49772","12","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"762","440210062","ﾎﾀﾃｶﾞｲﾊｼﾗ1 ﾎﾂｶｲﾄﾞｳ","3S","1000","G","10","2680","0","0281122005602001","AP6889-01-02","00","2020-02-01","2020-05-02","350","938000","170","0","キョクヨー秋津冷蔵㈱","東京事業本部","     ","     "," ","02","010171","","","","生鮮"
"763","440210062","ﾎﾀﾃｶﾞｲﾊｼﾗ1 ﾎﾂｶｲﾄﾞｳ","3S","1000","G","10","2680","0","0217212325245001","","00","2020-05-07","2020-05-02","60","160800","60","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"764","440310054","ﾎﾀﾃｶﾞｲﾊｼﾗ2 ﾎﾂｶｲﾄﾞｳ","L","1000","G","10","2300","0","0281012192891002","","00","2020-03-12","2020-03-12","9","20700","9","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"765","440510073","ﾎﾀﾃｶﾞｲ ﾋﾓﾂｷ","80-120","1000","G","10","0","0","0281042009221001","","00","2020-05-02","2020-05-02","0","1300","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"766","440510660","ﾎﾀﾃｶｲﾋﾓﾂｷﾎﾞｲﾙﾎﾂｶｲﾄﾞｳ","S","1000","G","10","0","0","0281042010152001","","00","2020-03-28","2020-03-28","0","150","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"767","440611000","ﾎﾀﾃｶﾞｲ ｶﾗﾂｷ","","100","G","1","0","0","0281042008693001","","00","2020-02-15","2020-02-15","0","0","0","0","大京１","","10003","     "," ","02","020732","岩手県","","","生鮮"
"768","440611000","ﾎﾀﾃｶﾞｲ ｶﾗﾂｷ","","100","G","1","0","0","0281042009040001","","00","2020-04-10","2020-04-10","10","3500","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"769","440714015","ﾎﾀﾃｶﾞｲ ｶﾀｶﾞｲ","9-11","900","G","10","0","0","0281042009724001","","00","2020-02-15","2020-02-15","4","4000","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"770","441310072","ﾎﾀﾃｶﾞｲﾎﾞｲﾙ ｱｵﾓﾘ","81-100","1000","G","10","0","0","0217212317853001","","00","2020-02-28","2020-02-28","10","10500","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"771","441310079","ﾎﾀﾃｶﾞｲﾎﾞｲﾙ ｱｵﾓﾘ","100-150","1000","G","10","1050","0","0281042008760001","","00","2020-04-06","2020-04-25","16","16800","15","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"772","441318360","ﾎﾀﾃｶﾞｲﾎﾞｲﾙﾎﾂｶｲﾄﾞｳ","S","800","G","10","0","0","0217212304882001","","00","2020-02-22","2020-02-22","0","12500","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"773","441730000","ﾎﾀﾃｶﾞｲ ﾋﾓ","","500","G","10","0","0","0281042013445001","","00","2020-04-02","2020-04-02","1","230","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"774","442310054","ﾎﾂｷｶﾞｲﾎﾞｲﾙ ｶﾅﾀﾞ","L","1000","G","10","0","0","0281042007367001","","00","2020-02-27","2020-02-27","1","2300","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"775","443264754","ｱｶｶﾞｲﾋﾗｷﾄﾚｰﾊﾟﾂｸ","L-20","160","G","40","0","0","0281042013659001","","00","2020-04-18","2020-04-18","0","2760","0","0","大京１","","20230","     "," ","02","020732","中国","","","生鮮"
"776","445030945","ｱｻﾘｶﾗﾂｷﾎﾞｲﾙ ﾁﾕｳｺﾞｸ","40-50","500","G","20","200","0","0281042010136001","","00","2020-04-11","2020-04-23","134","26800","30","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"777","445130053","ｱｻﾘｶﾗﾂｷﾎﾞｲﾙ ﾁﾕｳｺﾞｸ","LL","500","G","20","199","0","0281042008555001","","00","2020-04-07","2020-04-16","79","15800","34","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"778","445440000","ｱｻﾘ ﾊﾟﾂｸ","","400","G","10","345","0","0281012103481001","","00","2020-04-28","2020-04-28","50","17250","50","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"779","445510887","ｱｻﾘﾑｷﾐIQF ﾁﾕｳｺﾞｸ","200-300","1000","G","10","0","0","0281042009188001","","00","2020-03-06","2020-03-06","0","24000","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"780","445710059","ｱｻﾘ ﾑｷﾐ","ﾎﾞｲﾙ","1000","G","10","730","0","0281012106997010","","00","2020-04-02","2020-04-23","10","7300","4","0","大京１","","20230","     "," ","01","020732","中国","","","加工食品"
"781","445716087","ｱｻﾘﾑｷﾐ ﾁﾕｳｺﾞｸ","200-300","850","G","10","700","0","0281042013369001","","00","2020-03-16","2020-04-09","15","10500","11","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"782","445810054","ｱｻﾘﾑｷﾐﾎﾞｲﾙ ﾁﾕｳｺﾞｸ","L","1000","G","10","0","0","0281042008819001","","00","2020-05-02","2020-05-02","0","14100","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"783","445910058","ｼｼﾞﾐ","ﾅﾏ","1000","G","1","0","0","0281012154267001","","00","2020-04-10","2020-04-10","0","3650","0","0","大京１","","10032","     "," ","02","020732","島根県","","","生鮮"
"784","445910058","ｼｼﾞﾐ","ﾅﾏ","1000","G","1","0","0","0281012194258001","","00","2020-05-01","2020-05-02","0","0","0","0","大京１","","10008","     "," ","02","020732","茨城県","","","生鮮"
"785","445910094","ｼｼﾞﾐ","ｶﾗﾂｷ","1000","G","10","0","0","0281042013623001","","00","2020-03-21","2020-03-21","2","900","0","0","大京１","","20024","     "," ","02","020732","ｲﾝﾄﾞ","","","生鮮"
"786","445930300","ｼｼﾞﾐｶﾗﾂｷ ﾁﾕｳｺﾞｸ","","500","G","24","0","0","0281042012440001","","00","2020-03-09","2020-03-09","0","700","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"787","446830000","ﾑ-ﾙｶﾞｲ","","500","G","20","225","0","0281012116329006","","00","2020-05-01","2020-05-01","41","9225","41","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"788","446910057","ﾑｰﾙｶﾞｲ ｶﾗﾂｷ","M","1000","G","10","0","0","0281042012501001","","00","2020-02-08","2020-02-29","15","11250","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"789","447130000","ﾀｲﾗｶﾞｲ","","500","G","20","1225","0","0281042013189001","","00","2020-01-24","2020-01-23","20","24500","20","0","大京１","","20230","     "," ","02","020732","中国","","","生鮮"
"790","447410000","ﾊﾟｰﾅｶﾞｲｶﾗﾂｷ","","1000","G","10","1000","0","0281042011871001","","00","2020-04-02","2020-04-02","4","4000","4","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"791","447710053","ｶｷ ﾋﾛｼﾏ","LL","1000","G","10","0","0","0281012103587004","","00","2020-02-10","2020-02-10","0","1500","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"792","447711300","ｶｷﾑｷﾐ","","100","G","20","0","0","0281042013022001","","00","2020-04-03","2020-04-03","0","700","0","0","大京１","","10003","     "," ","02","020732","岩手県","","","生鮮"
"793","447711300","ｶｷﾑｷﾐ","","100","G","20","0","0","0281042013611001","","00","2020-03-16","2020-03-16","0","2000","0","0","大京１","","10004","     "," ","02","020732","宮城県","","","生鮮"
"794","447716546","ｶｷﾑｷﾐ ﾋﾛｼﾏ","45-55","850","G","10","1195","0","0281042011406001","","00","2020-03-05","2020-04-24","20","23980","14","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"795","447716554","ｶｷﾑｷﾐ ﾋﾛｼﾏ","L","850","G","10","1196","0","0217212339942001","","00","2020-03-18","2020-03-27","21","25200","17","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"796","447718753","ｶｷﾑｷﾐ ﾋﾛｼﾏAS","LL","800","G","10","0","0","0217212329365001","","00","2020-03-14","2020-03-14","0","12800","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"797","447718754","ｶｷﾑｷﾐ ﾋﾛｼﾏAS","L","800","G","10","0","0","0217212326323001","","00","2020-03-19","2020-03-19","0","12500","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"798","447718757","ｶｷﾑｷﾐ ﾋﾛｼﾏAS","M","800","G","10","0","0","0281042013232001","","00","2020-02-21","2020-02-21","0","12500","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"799","449011000","ﾊﾏｸﾞﾘ","","100","G","10","0","0","0281042013559001","","00","2020-03-28","2020-03-28","0","0","0","0","大京１","","20230","     "," ","02","020732","中国","","","生鮮"
"800","449011058","ﾊﾏｸﾞﾘ","ﾅﾏ","100","G","10","0","0","0281042013619001","","00","2020-03-18","2020-03-18","0","0","0","0","大京１","","10013","     "," ","02","020732","東京都","","","生鮮"
"801","449030318","ﾊﾏｸﾞﾘｶﾗﾂｷﾎﾞｲﾙ","11-15","500","G","20","275","0","0281042013614001","","00","2020-03-26","2020-03-31","112","30800","100","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"802","449618087","ｲﾀﾔｶﾞｲﾊｼﾗﾎﾞｲﾙ ﾁﾕｳｺﾞｸ","200-300","800","G","10","893","0","0281012140427002","","00","2020-05-02","2020-05-02","40","36000","29","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"803","449618089","ｲﾀﾔｶﾞｲﾊｼﾗﾎﾞｲﾙ ﾁﾕｳｺﾞｸ","300-400","800","G","10","0","0","0281042009739001","","00","2020-04-03","2020-04-03","0","9200","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"804","449944412","ﾎﾀﾃｶﾞｲ ﾋﾗｷ","4S","360","G","40","0","0","0281042013660001","","00","2020-04-14","2020-04-14","0","0","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"805","449963355","ﾎﾀﾃｶﾞｲﾊｼﾗﾒｶﾞﾈﾋﾗｷ","4SH-20","170","G","30","0","0","0281042013664001","","00","2020-04-14","2020-04-14","0","0","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"806","449963355","ﾎﾀﾃｶﾞｲﾊｼﾗﾒｶﾞﾈﾋﾗｷ","4SH-20","170","G","30","0","0","0281042013665001","","00","2020-04-18","2020-04-18","0","0","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"807","449963555","ﾎﾀﾃｶﾞｲﾊｼﾗﾒｶﾞﾈﾋﾞﾗｷ","4SH-20","170","G","50","0","0","0281042013665002","","00","2020-04-14","2020-04-14","0","0","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"808","450290000","ｱﾜﾋﾞ ｶﾗﾂｷ","","10","G","1","0","0","0281042012479001","","00","2020-04-06","2020-04-06","29","2320","0","0","大京１","","10002","     "," ","02","020732","青森県","","","生鮮"
"809","450290000","ｱﾜﾋﾞ ｶﾗﾂｷ","","10","G","1","0","0","0281042013078001","","00","2020-02-01","2020-02-01","235","18800","0","0","大京１","","10001","     "," ","02","020732","北海道","","","生鮮"
"810","451290000","ｱﾜﾋﾞ ｵｰｽﾄﾗﾘｱ","","10","G","1","0","0","0281012156710004","","00","2020-02-13","2020-02-13","95","6460","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"811","452710000","ｱｶﾆｼｶﾞｲ","","1000","G","10","1400","0","0281042012328001","","00","2020-03-17","2020-05-02","10","14000","8","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"812","452768160","ｱｶﾆｼｶﾞｲ","S","8000","G","2","0","0","0281042013403001","","00","2020-04-11","2020-04-11","2","20800","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"813","452768862","ｱｶﾆｼｶﾞｲﾑｷﾐﾎﾞｲﾙ","3S","8000","G","2","0","0","0281042011957001","","00","2020-03-26","2020-03-26","0","17600","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"814","455610000","ｼﾛ ﾊﾞｲｶﾞｲ","","1000","G","10","0","0","0281012154465002","","00","2020-03-30","2020-04-03","0","0","0","0","大京１","","10035","     "," ","02","020732","山口県","","","生鮮"
"815","460602920","ｳﾅｷﾞｶﾂﾄVPﾁﾕｳｺﾞｸﾖｳｼﾖｸ","100X20","2000","G","5","0","0","0216212613141001","","00","2020-02-15","2020-02-15","5","27500","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"816","460666870","ｳﾅｷﾞｶﾊﾞﾔｷﾄﾚｰ ﾖｳｼﾖｸ","70","140","G","40","0","0","0281042013482001","","00","2020-02-01","2020-02-01","0","0","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"817","460666870","ｳﾅｷﾞｶﾊﾞﾔｷﾄﾚｰ ﾖｳｼﾖｸ","70","140","G","40","0","0","0281042013484001","","00","2020-03-02","2020-03-02","40","58000","0","0","大京１","","10023","     "," ","01","020732","愛知県","","","加工食品"
"818","460666970","ｳﾅｷﾞｶﾊﾞﾔｷｼﾝｸｳﾖｳｼﾖｸ","70","140","G","40","0","0","0281042013482002","","00","2020-02-01","2020-02-01","0","0","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"819","460680980","ｳﾅｷﾞｶﾊﾞﾑｾﾁﾕｳｺﾞｸﾖｳｼﾖｸ","80","5000","G","2","18500","0","0281042007609001","","00","2019-12-24","2019-12-25","2","37000","1","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"820","460802630","ｳﾅｷﾞｶﾊﾞｸｼﾁﾕｳｺﾞｸﾖｳｼﾖｸ","100X20","2000","G","5","0","0","0281012105991002","","00","2020-02-15","2020-02-29","1","5100","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"821","460808545","ｳﾅｷﾞｶﾊﾞｸｼﾁﾕｳｺﾞｸﾖｳｼﾖｸ","30X40","1200","G","5","0","0","0216212698892001","","00","2020-02-10","2020-02-29","1","3920","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"822","460810947","ｳﾅｷﾞ 1ﾎﾟﾝｸｼ","25GX40","1000","G","5","0","0","0216212697870001","","00","2020-02-15","2020-02-29","1","3480","0","0","大京１","","     ","     "," ","01","020732","","","","加工食品"
"823","461610060","ﾜｶｻｷﾞR ﾁﾕｳｺﾞｸ","S","1000","G","10","480","0","0216212613469001","","00","2020-03-12","2020-04-24","15","7200","9","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"824","461610161","ﾜｶｻｷﾞR ﾁﾕｳｺﾞｸ","SS","1000","G","10","0","0","0281042006091001","","00","2020-04-27","2020-04-27","10","4900","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"825","462410211","ｼﾗｳｵ","6-8","1000","G","20","0","0","0281042013576001","","00","2020-02-29","2020-02-29","0","1400","0","0","大京１","","20230","     "," ","02","020732","中国","","","生鮮"
"826","462410910","ｼﾗｳｵRﾁﾕｳｺﾞｸ","5-7","1000","G","10","0","0","0281042013023001","","00","2020-02-22","2020-02-26","0","0","0","0","大京１","","     ","     "," ","02","020732","","","","生鮮"
"827","462410913","ｼﾗｳｵR ﾁﾕｳｺﾞｸ","8-10","1000","G","10","1155","0","0281122005694001","1374463-03","00","2020-03-05","2020-03-21","100","118600","60","0","東京水産冷蔵（株）","豊海工場","     ","     "," ","02","010128","","","","生鮮"
